[2025-10-20 22:15:12.973] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:16.966] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:20.957] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:24.949] [ UPS, Pump State: 122, Mode: 1 ] RAW: [7A 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:28.941] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:32.934] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:36.927] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:40.918] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:44.910] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:48.902] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:52.895] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:15:56.887] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:00.881] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:04.873] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:08.865] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:12.858] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:16.851] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:20.843] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:24.836] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:28.829] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:32.826] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:36.814] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:40.805] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:44.795] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:48.786] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:52.776] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:16:56.767] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:00.758] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:04.749] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:08.740] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:12.730] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:16.720] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:20.709] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:24.700] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:28.691] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:32.680] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:36.671] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:40.663] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:44.659] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:48.648] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:52.641] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:17:56.631] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:00.624] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:04.614] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:08.606] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:12.594] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:16.584] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:20.574] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:24.563] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:28.553] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:32.543] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:36.533] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:40.524] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:44.513] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:48.503] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:52.494] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:18:56.484] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:00.475] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:04.464] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:08.455] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:12.444] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:16.436] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:20.425] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:24.416] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:28.405] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:32.395] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:36.385] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:40.375] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:44.364] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:48.354] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:52.343] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:19:56.334] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:00.325] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:04.317] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:08.311] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:12.304] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:16.298] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:20.292] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:24.284] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:28.277] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:32.271] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:36.264] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:40.257] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:44.250] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:48.242] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:52.234] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:20:56.227] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:00.220] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:04.212] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:08.204] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:12.196] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:16.187] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:20.178] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:24.166] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:28.156] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:32.145] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:36.135] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:40.125] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:44.116] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:48.106] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:52.096] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:21:56.087] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:00.077] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:04.067] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:08.058] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:12.047] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:16.036] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:20.026] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:24.019] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:28.010] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:32.003] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:35.994] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:39.986] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:43.978] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:47.971] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:51.961] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:55.950] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:22:59.939] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:03.928] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:07.918] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:11.908] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:15.900] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:19.888] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:23.878] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:27.868] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:31.858] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:35.849] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:39.837] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:43.826] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:47.817] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:51.807] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:55.798] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:23:59.788] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:03.778] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:07.768] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:11.758] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:15.748] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:19.738] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:23.730] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:27.720] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:31.712] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:35.703] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:39.695] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:43.686] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:47.679] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:51.670] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:55.663] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:24:59.655] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:03.646] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:07.638] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:11.629] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:15.620] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:19.611] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:23.602] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:27.593] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:31.585] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:35.575] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:39.565] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:43.558] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:47.549] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:51.541] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:55.531] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:25:59.517] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:03.509] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:07.498] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:11.488] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:15.478] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:19.467] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:23.458] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:27.442] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:31.426] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:35.427] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:39.417] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:43.408] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:47.400] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:51.387] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:55.376] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:26:59.367] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:03.353] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:07.345] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:11.332] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:15.322] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:19.310] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:23.299] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:27.288] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:31.274] [ UPS, Pump State: 123, Mode: 1 ] RAW: [7B 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:35.246] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:39.248] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:43.235] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:47.225] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:51.215] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:55.206] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:27:59.196] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:28:03.187] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:28:07.178] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:28:11.169] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:28:15.160] [ UPS, Pump State: 125, Mode: 1 ] RAW: [7D 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:28:19.158] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:28:23.141] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:28:27.131] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:28:31.122] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-20 22:28:35.108] [ UPS, Pump State: 124, Mode: 1 ] RAW: [7C 00 00 00 00 00 00 01] DLC: 8
[2025-10-21 09:06:27.682] [ UPS, Pump State: 11, Mode: 1 ] RAW: [0B 00 00 00 00 00 00 01] DLC: 8
[2025-10-21 09:06:31.664] [ UPS, Pump State: 11, Mode: 1 ] RAW: [0B 00 00 00 00 00 00 01] DLC: 8
[2025-10-21 09:06:35.663] [ UPS, Pump State: 12, Mode: 1 ] RAW: [0C 00 00 00 00 00 00 01] DLC: 8
